graph,lambda,score,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,other_fg_top20_fraction,0.0,0.0,0.0,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,bg_top20_fraction,0.27608992419749606,0.2525861018507441,0.3018444004144843,927,927,927,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,target_tail_enrich_20,2.8812586789067085,2.7641513461574303,3.002700260805094,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,bg_tail_enrich_20,0.3384517746895947,0.3090789117851301,0.37027518389838243,918,927,918,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,auc_target_bg,0.8998859059124096,0.8853841094325956,0.9140534669274236,912,927,912,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,ap_target_bg,0.8196349463350245,0.8001401183660292,0.8371276579522592,912,927,912,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,target_mean,0.6538036394623808,0.637074123410518,0.6693973903856215,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,bg_mean,0.252194033057915,0.23937152099308412,0.269049992518368,918,927,918,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,target_median,0.6716245635465845,0.6521701582111568,0.6899069382546745,921,927,921,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,single_label,macro_class,bg_median,0.22578550040686834,0.21156312948228811,0.24471909383013413,918,927,918,927,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,target_hit,0.7866666666666666,0.7586666666666667,0.8133666666666662,375,375,750,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,other_fg_hit,0.04,0.02666666666666667,0.05466666666666667,375,375,750,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,background_hit,0.11466666666666667,0.092,0.13733333333333334,375,375,750,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,target_top05_fraction,0.6836178601826429,0.6577019556533431,0.7091476893702554,375,375,750,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,other_fg_top05_fraction,0.05391148561752272,0.04382269027105713,0.06462038706517227,375,375,750,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,bg_top05_fraction,0.2616827663119459,0.2371867290953379,0.28720426550400824,375,375,750,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,target_tail_enrich_05,7.079389275510058,6.647837517732018,7.506243974637602,373,375,695,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,other_fg_tail_enrich_05,0.48412748805553946,0.32296372265482265,0.6784084430962178,373,375,695,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,bg_tail_enrich_05,0.46768281657336136,0.40143982927177796,0.5447459365258753,369,375,738,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,target_top10_fraction,0.6160707831486212,0.5896627068318603,0.6412553081904226,375,375,750,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,other_fg_top10_fraction,0.06472708770054231,0.054223946248944145,0.07574857778060679,375,375,750,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,bg_top10_fraction,0.31842448492268055,0.29331167348200293,0.34529740989345153,375,375,750,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,target_tail_enrich_10,5.136038329840526,4.917507174837045,5.343883382082646,373,375,695,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,other_fg_tail_enrich_10,0.46974089575189965,0.3525036304557612,0.6037412259081398,373,375,695,750,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,relevance,all_positive_classes,exactly_2_labels,micro,bg_tail_enrich_10,0.5506023488022114,0.49403670525439125,0.6133857593236169,369,375,738,750,,5000,5000,1.0,3021694564,20260901
