relation,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed,class_id,class_name,presence
,per_class,all,micro,negative_contribution_mass,5238.513650784547,5192.212984347069,5283.408544880221,1392,1392,1392,1392,,5000,5000,1.0,3021694564,20260901,16,sheep,absent
,per_class,all,micro,positive_negative_mass_ratio,0.45756777231420936,0.45434618884344297,0.4616038418374956,1392,1392,1392,1392,,5000,5000,1.0,3021694564,20260901,16,sheep,absent
,per_class,all,micro,native_class_logit,-7.407085994386981,-7.475966175033272,-7.336995100555407,1392,1392,1392,1392,,5000,5000,1.0,3021694564,20260901,16,sheep,absent
,per_class,all,micro,D_logit_minus_pos_minus_neg_abs_error,5.591440465169639e-14,4.847131636039905e-14,6.363313452152134e-14,1392,1392,1392,1392,,5000,5000,1.0,3021694564,20260901,16,sheep,absent
,per_class,all,micro,positive_channel_fraction,0.3821360782896271,0.38049946779589433,0.3838607877043348,1359,1359,1359,1359,,5000,5000,1.0,3021694564,20260901,17,sofa,absent
,per_class,all,micro,positive_contribution_mass,2607.221992969864,2577.632639588952,2635.758824238556,1359,1359,1359,1359,,5000,5000,1.0,3021694564,20260901,17,sofa,absent
,per_class,all,micro,negative_contribution_mass,5445.0697481830475,5369.580171248525,5519.053461380509,1359,1359,1359,1359,,5000,5000,1.0,3021694564,20260901,17,sofa,absent
,per_class,all,micro,positive_negative_mass_ratio,0.5060056125617711,0.49625493522357905,0.5167369247436786,1359,1359,1359,1359,,5000,5000,1.0,3021694564,20260901,17,sofa,absent
,per_class,all,micro,native_class_logit,-7.390228771237962,-7.511993804812223,-7.263962592610801,1359,1359,1359,1359,,5000,5000,1.0,3021694564,20260901,17,sofa,absent
,per_class,all,micro,D_logit_minus_pos_minus_neg_abs_error,7.941452254201737e-14,7.042633992947e-14,8.830375724231853e-14,1359,1359,1359,1359,,5000,5000,1.0,3021694564,20260901,17,sofa,absent
,per_class,all,micro,positive_channel_fraction,0.3799145397685823,0.37931734600619516,0.3805097781143564,1365,1365,1365,1365,,5000,5000,1.0,3021694564,20260901,18,train,absent
