relation,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed,class_id,class_name,signal,region
,per_class,all,micro,median,0.6032422569890817,0.057767648329312936,1.1429219300991722,21,75,21,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,u_pos,mixed
,per_class,all,micro,q25,0.5462768604712827,-0.019411526564730417,1.0961721814237533,21,75,21,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,u_pos,mixed
,per_class,all,micro,q75,0.6472072943690277,0.10437205182135348,1.181820216375802,21,75,21,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,u_pos,mixed
,per_class,all,micro,mean,1.1430471507566315,0.7030174619129971,1.5947407769461468,28,128,28,128,,5000,5000,1.0,3021694564,20260901,11,dog,u_pos,mixed
,per_class,all,micro,median,1.1481403495584215,0.7079120679504493,1.6044226764088132,28,128,28,128,,5000,5000,1.0,3021694564,20260901,11,dog,u_pos,mixed
,per_class,all,micro,q25,1.0843267568520136,0.6544455482219549,1.5282211978211988,28,128,28,128,,5000,5000,1.0,3021694564,20260901,11,dog,u_pos,mixed
,per_class,all,micro,q75,1.2045072583215577,0.7437038558960446,1.675871358237096,28,128,28,128,,5000,5000,1.0,3021694564,20260901,11,dog,u_pos,mixed
,per_class,all,micro,mean,1.0329267031616634,0.2918789689872591,1.8198253139601355,15,79,15,79,,5000,5000,1.0,3021694564,20260901,12,horse,u_pos,mixed
,per_class,all,micro,median,1.0175848066806794,0.2899098511203601,1.7977730022220493,15,79,15,79,,5000,5000,1.0,3021694564,20260901,12,horse,u_pos,mixed
,per_class,all,micro,q25,0.9037155968447527,0.2177306325768358,1.6374457633064594,15,79,15,79,,5000,5000,1.0,3021694564,20260901,12,horse,u_pos,mixed
,per_class,all,micro,q75,1.1544668612380822,0.3521962668187916,2.0127208794407885,15,79,15,79,,5000,5000,1.0,3021694564,20260901,12,horse,u_pos,mixed
,per_class,all,micro,mean,-0.0041046740487217905,-1.1917723898495,1.1373686705054753,20,76,20,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,u_pos,mixed
,per_class,all,micro,median,-0.07801380362361669,-1.3133286642609163,1.0875693717759152,20,76,20,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,u_pos,mixed
,per_class,all,micro,q25,-0.22946365866810084,-1.4722233654735803,0.9747350113200275,20,76,20,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,u_pos,mixed
,per_class,all,micro,q75,0.1842997457832098,-0.9908773484000623,1.3117223871451806,20,76,20,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,u_pos,mixed
,per_class,all,micro,mean,1.1294872518792503,0.7849557187376431,1.4806739568760547,98,445,98,445,,5000,5000,1.0,3021694564,20260901,14,person,u_pos,mixed
,per_class,all,micro,median,1.14253796053081,0.7924594284115463,1.49980017843854,98,445,98,445,,5000,5000,1.0,3021694564,20260901,14,person,u_pos,mixed
,per_class,all,micro,q25,0.9844719906199761,0.635429177832064,1.3433117615727805,98,445,98,445,,5000,5000,1.0,3021694564,20260901,14,person,u_pos,mixed
,per_class,all,micro,q75,1.2833321973733718,0.9339641591322195,1.6379964044726651,98,445,98,445,,5000,5000,1.0,3021694564,20260901,14,person,u_pos,mixed
,per_class,all,micro,mean,1.8989982604980469,0.5902397064380666,3.3892777271196253,10,85,10,85,,5000,4999,0.9998,3021694564,20260901,15,pottedplant,u_pos,mixed
,per_class,all,micro,median,1.893663790822029,0.5853880351323347,3.3855629131197933,10,85,10,85,,5000,4999,0.9998,3021694564,20260901,15,pottedplant,u_pos,mixed
,per_class,all,micro,q25,1.825888565182686,0.5334522664546966,3.3377195382490754,10,85,10,85,,5000,4999,0.9998,3021694564,20260901,15,pottedplant,u_pos,mixed
,per_class,all,micro,q75,2.076883852481842,0.7023246654205852,3.592212882848122,10,85,10,85,,5000,4999,0.9998,3021694564,20260901,15,pottedplant,u_pos,mixed
,per_class,all,micro,mean,-1.94542115775957,-2.925511784243452,-0.9895159691428261,11,57,11,57,,5000,5000,1.0,3021694564,20260901,16,sheep,u_pos,mixed
,per_class,all,micro,median,-2.0794863402843475,-3.1330685445666315,-1.0561655640602114,11,57,11,57,,5000,5000,1.0,3021694564,20260901,16,sheep,u_pos,mixed
,per_class,all,micro,q25,-2.205368486317721,-3.4299383544673523,-1.0898255297293267,11,57,11,57,,5000,5000,1.0,3021694564,20260901,16,sheep,u_pos,mixed
,per_class,all,micro,q75,-1.742248292927715,-2.5847020361106843,-0.8984304549091042,11,57,11,57,,5000,5000,1.0,3021694564,20260901,16,sheep,u_pos,mixed
,per_class,all,micro,mean,-0.03393349966459106,-0.8405962155390031,0.704464856981795,19,90,19,90,,5000,5000,1.0,3021694564,20260901,17,sofa,u_pos,mixed
,per_class,all,micro,median,-0.00223731445638757,-0.8183599790558218,0.7538518013246353,19,90,19,90,,5000,5000,1.0,3021694564,20260901,17,sofa,u_pos,mixed
,per_class,all,micro,q25,-0.12348838621064236,-0.9328939655713819,0.5939150795806198,19,90,19,90,,5000,5000,1.0,3021694564,20260901,17,sofa,u_pos,mixed
,per_class,all,micro,q75,0.12960868838586306,-0.7238542733359195,0.9607894221708779,19,90,19,90,,5000,5000,1.0,3021694564,20260901,17,sofa,u_pos,mixed
,per_class,all,micro,mean,-0.5314554335549474,-0.9948959677664346,-0.0884356280861491,18,84,18,84,,5000,5000,1.0,3021694564,20260901,18,train,u_pos,mixed
,per_class,all,micro,median,-0.5257962831399507,-1.0686058393272104,-0.024329831501595237,18,84,18,84,,5000,5000,1.0,3021694564,20260901,18,train,u_pos,mixed
,per_class,all,micro,q25,-0.6860436307162874,-1.2811017878411803,-0.16061429876583425,18,84,18,84,,5000,5000,1.0,3021694564,20260901,18,train,u_pos,mixed
,per_class,all,micro,q75,-0.35920512712457114,-0.7482009219921675,0.03470478711283883,18,84,18,84,,5000,5000,1.0,3021694564,20260901,18,train,u_pos,mixed
,per_class,all,micro,mean,0.17368016231293767,-1.4634503265771839,1.6157751857627627,17,74,17,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,u_pos,mixed
,per_class,all,micro,median,0.19359278328278484,-1.4775787778417855,1.6645760757227737,17,74,17,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,u_pos,mixed
,per_class,all,micro,q25,-0.055596746066037345,-1.7388960679527372,1.420139373482929,17,74,17,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,u_pos,mixed
,per_class,all,micro,q75,0.42651163129245534,-1.213586672462415,1.885355385348789,17,74,17,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,u_pos,mixed
,all_rows,all,micro,mean,0.19022249240430414,0.10183817565348087,0.2753945662946258,520,1449,1158,2147,,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,all,micro,median,0.3250427800484021,0.23564062531512994,0.41007528017831,520,1449,1158,2147,,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,all,micro,q25,-0.49797748775858375,-0.5922762846578409,-0.40843610129792784,520,1449,1158,2147,,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,all,micro,q75,1.0750054341945185,0.9791995643556588,1.1683813773930842,520,1449,1158,2147,,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,all,macro_class,mean,-0.024923905757749967,-0.17896278366834828,0.1263531568007983,520,1449,1158,2147,20,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,all,macro_class,median,0.09698406794890699,-0.06608926783297439,0.2555407174458156,520,1449,1158,2147,20,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,all,macro_class,q25,-0.7518831240193444,-0.9151966591864761,-0.5899455108443651,520,1449,1158,2147,20,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,all,macro_class,q75,0.8829141346959514,0.7173829190560592,1.0471070627281769,520,1449,1158,2147,20,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,exactly_2_labels,micro,mean,0.19471790335473949,0.06780744708124696,0.3171456992894495,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,exactly_2_labels,micro,median,0.3556330178616394,0.2277347569860667,0.47851498653133523,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,exactly_2_labels,micro,q25,-0.484693096719034,-0.6126305792559179,-0.3612285281483304,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,exactly_2_labels,micro,q75,1.1072627460145184,0.9728185696160714,1.238398453648008,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,exactly_2_labels,macro_class,mean,-0.016525923721563314,-0.20925392921323785,0.17612973722093653,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,exactly_2_labels,macro_class,median,0.12130215856909736,-0.07925601418790522,0.319985198063542,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,exactly_2_labels,macro_class,q25,-0.7264854053428844,-0.930320427574269,-0.5156091788003315,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,exactly_2_labels,macro_class,q75,0.8996336200574225,0.6925679071645551,1.1015397721184892,373,375,695,750,20,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,3plus_labels,micro,mean,0.18347452132319753,0.06244185250337147,0.2932707125650246,147,147,463,470,,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,3plus_labels,micro,median,0.27912438851449295,0.1612025883976022,0.38758753543789276,147,147,463,470,,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,3plus_labels,micro,q25,-0.5179184203125515,-0.6541256232943996,-0.3942252996651512,147,147,463,470,,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,3plus_labels,micro,q75,1.0265846313545621,0.9000716023365887,1.1493126794774122,147,147,463,470,,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,3plus_labels,macro_class,mean,-0.14985159417253027,-0.33245014552005525,0.08378453764277428,147,147,463,470,20,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,3plus_labels,macro_class,median,-0.05002660376162349,-0.2607476824101287,0.20386389316282805,147,147,463,470,20,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,3plus_labels,macro_class,q25,-0.8712949737480395,-1.0760153271105077,-0.6233568306537492,147,147,463,470,20,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,all_rows,3plus_labels,macro_class,q75,0.6938969854922913,0.49597316513362316,0.9587392400680513,147,147,463,470,20,5000,5000,1.0,3021694564,20260901,,,u_pos,other_fg
,per_class,all,micro,mean,0.11479554475223953,-1.2618438540863017,1.1997007554856531,13,90,13,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,u_pos,other_fg
,per_class,all,micro,median,0.24557218414086562,-1.1972976297273166,1.4258665273135354,13,90,13,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,u_pos,other_fg
,per_class,all,micro,q25,-0.518456002840629,-1.8445199938091847,0.5597706405953926,13,90,13,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,u_pos,other_fg
,per_class,all,micro,q75,0.8676029002437224,-0.6389288349465156,2.1380082151728366,13,90,13,90,,5000,5000,1.0,3021694564,20260901,0,aeroplane,u_pos,other_fg
,per_class,all,micro,mean,0.8151259645790713,0.3700556542576879,1.2227943716319782,48,79,48,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,u_pos,other_fg
,per_class,all,micro,median,0.8062195935829853,0.34712221679815125,1.2290381432018882,48,79,48,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,u_pos,other_fg
,per_class,all,micro,q25,-0.030195013125194237,-0.43432606748042707,0.33608311117734757,48,79,48,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,u_pos,other_fg
,per_class,all,micro,q75,1.6901463220516841,1.1509868592974988,2.1902463006156623,48,79,48,79,,5000,5000,1.0,3021694564,20260901,1,bicycle,u_pos,other_fg
,per_class,all,micro,mean,-0.38238763495608663,-0.8963661766978682,0.3668608194680877,9,103,9,103,,5000,5000,1.0,3021694564,20260901,2,bird,u_pos,other_fg
,per_class,all,micro,median,-0.3944211279352506,-0.9916904530798395,0.39470424224873857,9,103,9,103,,5000,5000,1.0,3021694564,20260901,2,bird,u_pos,other_fg
,per_class,all,micro,q25,-1.134509311781989,-1.8250643237094792,-0.14645803244953842,9,103,9,103,,5000,5000,1.0,3021694564,20260901,2,bird,u_pos,other_fg
,per_class,all,micro,q75,0.1914785643004709,-0.46541327601849014,0.9841846571007568,9,103,9,103,,5000,5000,1.0,3021694564,20260901,2,bird,u_pos,other_fg
,per_class,all,micro,mean,-0.6922093736073476,-1.7885132129529475,0.3229458883779955,17,72,17,72,,5000,5000,1.0,3021694564,20260901,3,boat,u_pos,other_fg
,per_class,all,micro,median,-0.5943558040787192,-1.704695947151631,0.40831845415329243,17,72,17,72,,5000,5000,1.0,3021694564,20260901,3,boat,u_pos,other_fg
,per_class,all,micro,q25,-1.5493084374157822,-2.637920424405655,-0.4869197680327928,17,72,17,72,,5000,5000,1.0,3021694564,20260901,3,boat,u_pos,other_fg
,per_class,all,micro,q75,0.38140749493066,-0.8736682269256563,1.4974053933152123,17,72,17,72,,5000,5000,1.0,3021694564,20260901,3,boat,u_pos,other_fg
,per_class,all,micro,mean,0.27684487566807037,0.003145479010737313,0.5431494048704965,60,96,60,96,,5000,5000,1.0,3021694564,20260901,4,bottle,u_pos,other_fg
,per_class,all,micro,median,0.41884681601077317,0.13411867179048176,0.7008798315543604,60,96,60,96,,5000,5000,1.0,3021694564,20260901,4,bottle,u_pos,other_fg
,per_class,all,micro,q25,-0.44219234760385007,-0.7116186960520577,-0.19167610390327686,60,96,60,96,,5000,5000,1.0,3021694564,20260901,4,bottle,u_pos,other_fg
,per_class,all,micro,q75,1.1775855631567538,0.8294094590620477,1.5252533909725856,60,96,60,96,,5000,5000,1.0,3021694564,20260901,4,bottle,u_pos,other_fg
,per_class,all,micro,mean,-0.7956115599624681,-1.1834781436730268,-0.3952274905318821,34,74,34,74,,5000,5000,1.0,3021694564,20260901,5,bus,u_pos,other_fg
,per_class,all,micro,median,-0.771468126680702,-1.1613528023135433,-0.3733004405480898,34,74,34,74,,5000,5000,1.0,3021694564,20260901,5,bus,u_pos,other_fg
,per_class,all,micro,q25,-1.2534679483951015,-1.6263998502571926,-0.8731071693941365,34,74,34,74,,5000,5000,1.0,3021694564,20260901,5,bus,u_pos,other_fg
,per_class,all,micro,q75,-0.22765555161544504,-0.6914128898375618,0.24213963931318905,34,74,34,74,,5000,5000,1.0,3021694564,20260901,5,bus,u_pos,other_fg
,per_class,all,micro,mean,0.06692408261185344,-0.21350912419166512,0.3298237639590984,79,127,79,127,,5000,5000,1.0,3021694564,20260901,6,car,u_pos,other_fg
,per_class,all,micro,median,0.21762950037004827,-0.06061421760316125,0.4922054107926451,79,127,79,127,,5000,5000,1.0,3021694564,20260901,6,car,u_pos,other_fg
,per_class,all,micro,q25,-0.5658506947183463,-0.8490439779534549,-0.29960175516725895,79,127,79,127,,5000,5000,1.0,3021694564,20260901,6,car,u_pos,other_fg
,per_class,all,micro,q75,0.8684248319013587,0.5509345897930233,1.181435772353628,79,127,79,127,,5000,5000,1.0,3021694564,20260901,6,car,u_pos,other_fg
,per_class,all,micro,mean,-0.5155041253356605,-1.0588925482089115,-0.04671407287339786,30,119,30,119,,5000,5000,1.0,3021694564,20260901,7,cat,u_pos,other_fg
,per_class,all,micro,median,-0.418626405329754,-0.9731480771543851,0.058048781008821285,30,119,30,119,,5000,5000,1.0,3021694564,20260901,7,cat,u_pos,other_fg
,per_class,all,micro,q25,-1.2937222332693636,-1.876923617148824,-0.7902418492113372,30,119,30,119,,5000,5000,1.0,3021694564,20260901,7,cat,u_pos,other_fg
,per_class,all,micro,q75,0.49543135793258747,-0.026500259277721244,0.9507717343558687,30,119,30,119,,5000,5000,1.0,3021694564,20260901,7,cat,u_pos,other_fg
,per_class,all,micro,mean,0.09857399901348379,-0.09740260429855123,0.30029877389318227,107,123,107,123,,5000,5000,1.0,3021694564,20260901,8,chair,u_pos,other_fg
,per_class,all,micro,median,0.2143413182348013,0.004274042051882169,0.43390839534386266,107,123,107,123,,5000,5000,1.0,3021694564,20260901,8,chair,u_pos,other_fg
,per_class,all,micro,q25,-0.5164675720266685,-0.7220413335500915,-0.30607810853043443,107,123,107,123,,5000,5000,1.0,3021694564,20260901,8,chair,u_pos,other_fg
,per_class,all,micro,q75,0.8995870775651953,0.673801303519798,1.140028913602861,107,123,107,123,,5000,5000,1.0,3021694564,20260901,8,chair,u_pos,other_fg
,per_class,all,micro,mean,-1.202526809580699,-2.23014572166209,-0.22495115847247574,14,71,14,71,,5000,5000,1.0,3021694564,20260901,9,cow,u_pos,other_fg
,per_class,all,micro,median,-0.90012867216553,-1.8480730489362032,0.041019099406324894,14,71,14,71,,5000,5000,1.0,3021694564,20260901,9,cow,u_pos,other_fg
,per_class,all,micro,q25,-1.99378384702972,-3.0945038168779795,-1.0191313354608915,14,71,14,71,,5000,5000,1.0,3021694564,20260901,9,cow,u_pos,other_fg
,per_class,all,micro,q75,-0.10112831315823964,-1.0496435291071733,0.8557976867770773,14,71,14,71,,5000,5000,1.0,3021694564,20260901,9,cow,u_pos,other_fg
,per_class,all,micro,mean,0.49994732946863646,0.29426912361134405,0.6947904591396732,70,75,70,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,u_pos,other_fg
,per_class,all,micro,median,0.570656050555408,0.3499632268168517,0.7829505218768835,70,75,70,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,u_pos,other_fg
,per_class,all,micro,q25,-0.12938502018472978,-0.3349434323285789,0.06252564065875306,70,75,70,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,u_pos,other_fg
,per_class,all,micro,q75,1.2174533930740186,0.9501829709809144,1.4782851673773865,70,75,70,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,u_pos,other_fg
,per_class,all,micro,mean,0.5937710109961774,0.15968840871474277,0.9540419909551477,43,128,43,128,,5000,5000,1.0,3021694564,20260901,11,dog,u_pos,other_fg
,per_class,all,micro,median,0.8148832053899072,0.3867490191539483,1.168606250506073,43,128,43,128,,5000,5000,1.0,3021694564,20260901,11,dog,u_pos,other_fg
,per_class,all,micro,q25,-0.050907976622151775,-0.5497152315145776,0.36310272429865814,43,128,43,128,,5000,5000,1.0,3021694564,20260901,11,dog,u_pos,other_fg
,per_class,all,micro,q75,1.6293369070301915,1.1934267229222089,2.0162024046882974,43,128,43,128,,5000,5000,1.0,3021694564,20260901,11,dog,u_pos,other_fg
,per_class,all,micro,mean,0.43455383508779294,0.03699009293485613,0.7996745724720707,34,79,34,79,,5000,5000,1.0,3021694564,20260901,12,horse,u_pos,other_fg
,per_class,all,micro,median,0.725317594321335,0.32903492671347434,1.0743549880434702,34,79,34,79,,5000,5000,1.0,3021694564,20260901,12,horse,u_pos,other_fg
,per_class,all,micro,q25,-0.3665830323118237,-0.7883194827199518,0.03290964329981376,34,79,34,79,,5000,5000,1.0,3021694564,20260901,12,horse,u_pos,other_fg
,per_class,all,micro,q75,1.6204812821576042,1.2322967333032613,1.9802940102149342,34,79,34,79,,5000,5000,1.0,3021694564,20260901,12,horse,u_pos,other_fg
,per_class,all,micro,mean,0.3180407203808314,-0.03446386667139902,0.6482832646281903,52,76,52,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,u_pos,other_fg
,per_class,all,micro,median,0.5250591564780245,0.20078011249805636,0.8344714220663131,52,76,52,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,u_pos,other_fg
,per_class,all,micro,q25,-0.4784700728218573,-0.9073834788058638,-0.1180671605741903,52,76,52,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,u_pos,other_fg
,per_class,all,micro,q75,1.399413555000837,1.0407338248901068,1.7460531038110279,52,76,52,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,u_pos,other_fg
,per_class,all,micro,mean,0.25210490024617116,0.114537794046999,0.3868460723694284,373,445,373,445,,5000,5000,1.0,3021694564,20260901,14,person,u_pos,other_fg
,per_class,all,micro,median,0.4263079116175865,0.2883630593288871,0.5629713060234853,373,445,373,445,,5000,5000,1.0,3021694564,20260901,14,person,u_pos,other_fg
,per_class,all,micro,q25,-0.4205737804819052,-0.5660287013281781,-0.2791117260058507,373,445,373,445,,5000,5000,1.0,3021694564,20260901,14,person,u_pos,other_fg
,per_class,all,micro,q75,1.161182417303958,1.0172295027685894,1.3034630137968595,373,445,373,445,,5000,5000,1.0,3021694564,20260901,14,person,u_pos,other_fg
,per_class,all,micro,mean,0.18352820145622947,-0.1574266455003637,0.5191456425089728,60,85,60,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,u_pos,other_fg
,per_class,all,micro,median,0.2554846681964894,-0.10913076303430634,0.6315446836440564,60,85,60,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,u_pos,other_fg
,per_class,all,micro,q25,-0.5128942254562087,-0.8750841386167457,-0.1648801305423083,60,85,60,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,u_pos,other_fg
,per_class,all,micro,q75,0.9886362843370686,0.604367104018102,1.372729758671198,60,85,60,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,u_pos,other_fg
,per_class,all,micro,mean,-0.5024710349394048,-2.2749508585994085,0.9544919367712468,5,57,5,57,,5000,4971,0.9942,3021694564,20260901,16,sheep,u_pos,other_fg
,per_class,all,micro,median,-0.3567556291818619,-2.2074356079101562,1.3732851445674896,5,57,5,57,,5000,4971,0.9942,3021694564,20260901,16,sheep,u_pos,other_fg
,per_class,all,micro,q25,-1.3093808427453042,-3.08915314078331,0.10007494581597191,5,57,5,57,,5000,4971,0.9942,3021694564,20260901,16,sheep,u_pos,other_fg
,per_class,all,micro,q75,0.49010762572288513,-1.2870392203330994,2.1358397400804927,5,57,5,57,,5000,4971,0.9942,3021694564,20260901,16,sheep,u_pos,other_fg
,per_class,all,micro,mean,0.5313535134994837,0.24581322801137862,0.8122899201531836,63,90,63,90,,5000,5000,1.0,3021694564,20260901,17,sofa,u_pos,other_fg
,per_class,all,micro,median,0.6218087151720528,0.3308835690856973,0.9195814575779239,63,90,63,90,,5000,5000,1.0,3021694564,20260901,17,sofa,u_pos,other_fg
,per_class,all,micro,q25,-0.1346399990161733,-0.41145488218099263,0.13778538516008032,63,90,63,90,,5000,5000,1.0,3021694564,20260901,17,sofa,u_pos,other_fg
,per_class,all,micro,q75,1.3855235924619058,1.0521275403157473,1.7209479011960644,63,90,63,90,,5000,5000,1.0,3021694564,20260901,17,sofa,u_pos,other_fg
,per_class,all,micro,mean,-0.5880223012940681,-1.6368381003877646,0.30961104294262626,10,84,10,84,,5000,5000,1.0,3021694564,20260901,18,train,u_pos,other_fg
,per_class,all,micro,median,-0.4770550236105919,-1.7529973091557622,0.5744913106840661,10,84,10,84,,5000,5000,1.0,3021694564,20260901,18,train,u_pos,other_fg
,per_class,all,micro,q25,-1.542593102157116,-2.9285315279682567,-0.43823272294054577,10,84,10,84,,5000,5000,1.0,3021694564,20260901,18,train,u_pos,other_fg
,per_class,all,micro,q75,0.6914037339389324,-0.2711128691181777,1.58567773591106,10,84,10,84,,5000,5000,1.0,3021694564,20260901,18,train,u_pos,other_fg
,per_class,all,micro,mean,-0.005309253239305626,-0.36557536573480226,0.3555624272815259,37,74,37,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,u_pos,other_fg
,per_class,all,micro,median,0.01036543389027183,-0.3340256614105287,0.3562025992212373,37,74,37,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,u_pos,other_fg
,per_class,all,micro,q25,-0.794281020382973,-1.1621346221296134,-0.4318425287370682,37,74,37,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,u_pos,other_fg
,per_class,all,micro,q75,0.8318636555828758,0.4313923764069165,1.2300285947612999,37,74,37,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,u_pos,other_fg
,all_rows,all,micro,mean,0.1141439723424226,0.03628687687822458,0.19075184749991508,1441,1449,2031,2147,,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,all,micro,median,0.3292371138435491,0.2500622038308427,0.4061854884923756,1441,1449,2031,2147,,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,all,micro,q25,-0.6370645569459613,-0.7171497006752665,-0.5542000832416045,1441,1449,2031,2147,,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,all,micro,q75,1.1810153697262173,1.0987032822531706,1.2585592763084488,1441,1449,2031,2147,,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,all,macro_class,mean,-0.155126552382104,-0.21681971335765352,-0.09432734656721127,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,all,macro_class,median,0.06300121833885497,0.0004777386199244758,0.12389528183983836,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,all,macro_class,q25,-0.8838043475660825,-0.9531600510994168,-0.815890246398189,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,all,macro_class,q75,0.8873144499419172,0.8246110377358599,0.9486796453679058,1441,1449,2031,2147,20,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,single_label,micro,mean,-0.299531452804765,-0.43173457007665844,-0.1675387340210471,921,927,921,927,,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,single_label,micro,median,-0.004544022432265522,-0.13938595144372148,0.1313451755982571,921,927,921,927,,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,single_label,micro,q25,-1.1384643440722082,-1.2788239778332433,-1.001860006912763,921,927,921,927,,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,single_label,micro,q75,0.9513733912717923,0.8102694413128751,1.0883726562445457,921,927,921,927,,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,single_label,macro_class,mean,-0.21974523671942991,-0.3132682074709,-0.12799231952348725,921,927,921,927,20,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,single_label,macro_class,median,0.06655814587297801,-0.026093860827307375,0.15768955741817317,921,927,921,927,20,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,single_label,macro_class,q25,-1.0049851253020807,-1.1061070242103395,-0.9068189885533392,921,927,921,927,20,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,single_label,macro_class,q75,0.9813468064147001,0.8873993899488982,1.072901871227237,921,927,921,927,20,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,exactly_2_labels,micro,mean,0.492812151591171,0.38236275533918196,0.6008254019151947,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,exactly_2_labels,micro,median,0.6712583368081828,0.5621879738621045,0.779472600315253,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,exactly_2_labels,micro,q25,-0.22324215724240157,-0.33724742294613314,-0.11385097736020203,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,u_pos,target
,all_rows,exactly_2_labels,micro,q75,1.4858077450857663,1.3724043606159284,1.6000862105597424,373,375,695,750,,5000,5000,1.0,3021694564,20260901,,,u_pos,target
