relation,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed,class_id,class_name,term
,per_class,all,micro,target_mean,-20.725287670083144,-126.13819650207058,78.97147295049967,87,96,87,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_pos
,per_class,all,micro,other_fg_mean,36.83449213015604,-26.274274504805764,97.35474152320529,60,96,60,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_pos
,per_class,all,micro,bg_mean,-240.3120214988379,-324.44576694271444,-162.9408844690305,93,96,93,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_pos
,per_class,all,micro,auc_target_bg,0.5876431261288656,0.5353298181847417,0.6409417151025109,84,96,84,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_pos
,per_class,all,micro,auc_target_other,0.4573525493254584,0.37882858547896636,0.5407763282283082,51,96,51,96,,5000,5000,1.0,3021694564,20260901,4,bottle,s_pos
,per_class,all,micro,target_mean,9.03433316277645,-41.91380541725592,58.52978345429489,73,74,73,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_pos
,per_class,all,micro,other_fg_mean,-152.83772781882266,-271.425067743125,-47.87291495523067,34,74,34,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_pos
,per_class,all,micro,bg_mean,142.94952397740082,103.78462148535469,183.2599129534509,74,74,74,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_pos
,per_class,all,micro,auc_target_bg,0.4025399264370463,0.36172897451489294,0.444835781497087,73,74,73,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_pos
,per_class,all,micro,auc_target_other,0.672271487253329,0.5977401371425847,0.7461082898598742,33,74,33,74,,5000,5000,1.0,3021694564,20260901,5,bus,s_pos
,per_class,all,micro,target_mean,125.76777549968659,86.47029005770932,164.99683187821847,113,127,113,127,,5000,5000,1.0,3021694564,20260901,6,car,s_pos
,per_class,all,micro,other_fg_mean,51.49111914315961,-20.33967894466364,121.7113387622616,79,127,79,127,,5000,5000,1.0,3021694564,20260901,6,car,s_pos
,per_class,all,micro,bg_mean,56.416615227045654,1.008227459857861,107.14564823204998,127,127,127,127,,5000,5000,1.0,3021694564,20260901,6,car,s_pos
,per_class,all,micro,auc_target_bg,0.4794930153668587,0.43801698408123946,0.5198198232939516,113,127,113,127,,5000,5000,1.0,3021694564,20260901,6,car,s_pos
,per_class,all,micro,auc_target_other,0.4614582948513341,0.39847162355093113,0.5248629697006042,66,127,66,127,,5000,5000,1.0,3021694564,20260901,6,car,s_pos
,per_class,all,micro,target_mean,809.7118997703355,728.8737749979804,889.5617364645396,119,119,119,119,,5000,5000,1.0,3021694564,20260901,7,cat,s_pos
,per_class,all,micro,other_fg_mean,-179.24837628525182,-377.8488555680344,-26.696893671084837,30,119,30,119,,5000,5000,1.0,3021694564,20260901,7,cat,s_pos
,per_class,all,micro,bg_mean,-401.5687179769203,-513.4854817854884,-298.45603974351843,113,119,113,119,,5000,5000,1.0,3021694564,20260901,7,cat,s_pos
,per_class,all,micro,auc_target_bg,0.8193471808217927,0.7909262519174629,0.8446501542275974,113,119,113,119,,5000,5000,1.0,3021694564,20260901,7,cat,s_pos
,per_class,all,micro,auc_target_other,0.742609835872744,0.6551949723036041,0.8192101656288827,30,119,30,119,,5000,5000,1.0,3021694564,20260901,7,cat,s_pos
,per_class,all,micro,target_mean,-54.61528743435035,-94.39236443858854,-14.870271675377019,112,123,112,123,,5000,5000,1.0,3021694564,20260901,8,chair,s_pos
,per_class,all,micro,other_fg_mean,32.41693837683274,-8.32328733002698,75.86405847812,107,123,107,123,,5000,5000,1.0,3021694564,20260901,8,chair,s_pos
,per_class,all,micro,bg_mean,-49.91655307916337,-79.72915500939591,-22.204119850830992,122,123,122,123,,5000,5000,1.0,3021694564,20260901,8,chair,s_pos
,per_class,all,micro,auc_target_bg,0.4649233095021581,0.4245120938329048,0.5058595073728844,111,123,111,123,,5000,5000,1.0,3021694564,20260901,8,chair,s_pos
,per_class,all,micro,auc_target_other,0.4170583296686802,0.3640332515578709,0.4697288770936464,96,123,96,123,,5000,5000,1.0,3021694564,20260901,8,chair,s_pos
,per_class,all,micro,target_mean,-670.5823099620169,-738.2985130569651,-604.2794735142897,71,71,71,71,,5000,5000,1.0,3021694564,20260901,9,cow,s_pos
,per_class,all,micro,other_fg_mean,-355.1254054449588,-593.9088536866763,-135.04000455115968,14,71,14,71,,5000,5000,1.0,3021694564,20260901,9,cow,s_pos
,per_class,all,micro,bg_mean,-400.4448060250533,-484.5243740046864,-316.47827750873535,71,71,71,71,,5000,5000,1.0,3021694564,20260901,9,cow,s_pos
,per_class,all,micro,auc_target_bg,0.29618329724042786,0.25051893063229635,0.3431182704439054,71,71,71,71,,5000,5000,1.0,3021694564,20260901,9,cow,s_pos
,per_class,all,micro,auc_target_other,0.3570241738106352,0.20306000000748983,0.5283943108605367,14,71,14,71,,5000,5000,1.0,3021694564,20260901,9,cow,s_pos
,per_class,all,micro,target_mean,5.073648829568105,-33.93632451366168,40.46655655352233,73,75,73,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,s_pos
,per_class,all,micro,other_fg_mean,74.34254194159536,40.43533958434308,110.64149419177267,70,75,70,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,s_pos
,per_class,all,micro,bg_mean,-10.522537892199741,-37.31093414382024,17.46430155834453,73,75,73,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,s_pos
,per_class,all,micro,auc_target_bg,0.5692327450112299,0.5324155885700999,0.6044921703697402,71,75,71,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,s_pos
,per_class,all,micro,auc_target_other,0.4439239073174816,0.3974979041358958,0.4919963609826983,68,75,68,75,,5000,5000,1.0,3021694564,20260901,10,diningtable,s_pos
,per_class,all,micro,target_mean,395.9327249040212,316.9642655717047,470.6687306437749,128,128,128,128,,5000,5000,1.0,3021694564,20260901,11,dog,s_pos
,per_class,all,micro,other_fg_mean,180.6390491823248,44.23024904803211,296.23044810848216,43,128,43,128,,5000,5000,1.0,3021694564,20260901,11,dog,s_pos
,per_class,all,micro,bg_mean,111.44132751693616,47.8938337778528,171.03675005601383,124,128,124,128,,5000,5000,1.0,3021694564,20260901,11,dog,s_pos
,per_class,all,micro,auc_target_bg,0.6183944017189453,0.57854132403497,0.6585498833470307,124,128,124,128,,5000,5000,1.0,3021694564,20260901,11,dog,s_pos
,per_class,all,micro,auc_target_other,0.5559063610718677,0.47916572815871433,0.6297309798472922,43,128,43,128,,5000,5000,1.0,3021694564,20260901,11,dog,s_pos
,per_class,all,micro,target_mean,-13.958117339481184,-81.58761498854578,50.070207721228975,77,79,77,79,,5000,5000,1.0,3021694564,20260901,12,horse,s_pos
,per_class,all,micro,other_fg_mean,-77.68497397780231,-182.55337236254508,19.602562145010268,34,79,34,79,,5000,5000,1.0,3021694564,20260901,12,horse,s_pos
,per_class,all,micro,bg_mean,-210.46385266224308,-298.78939417154515,-128.81422666820433,79,79,79,79,,5000,5000,1.0,3021694564,20260901,12,horse,s_pos
,per_class,all,micro,auc_target_bg,0.5782330810886273,0.5381852790813472,0.618095342866559,77,79,77,79,,5000,5000,1.0,3021694564,20260901,12,horse,s_pos
,per_class,all,micro,auc_target_other,0.5520367085012021,0.4939759507741162,0.6093676090687064,33,79,33,79,,5000,5000,1.0,3021694564,20260901,12,horse,s_pos
,per_class,all,micro,target_mean,-12.367008189410013,-106.71509929847574,81.1813684874898,75,76,75,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,s_pos
,per_class,all,micro,other_fg_mean,147.4700231969402,22.89099930829111,265.5349121204064,52,76,52,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,s_pos
,per_class,all,micro,bg_mean,145.57815435993197,74.52293120760721,215.22774638637145,76,76,76,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,s_pos
,per_class,all,micro,auc_target_bg,0.41404343001322297,0.3722899733941155,0.4549904964365428,75,76,75,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,s_pos
,per_class,all,micro,auc_target_other,0.4933466818036684,0.4373363096497431,0.548606265685199,51,76,51,76,,5000,5000,1.0,3021694564,20260901,13,motorbike,s_pos
,per_class,all,micro,target_mean,335.4129580006328,299.06875249969545,372.9969815586066,413,445,413,445,,5000,5000,1.0,3021694564,20260901,14,person,s_pos
,per_class,all,micro,other_fg_mean,110.69506489313008,58.590424495200956,161.74698803047073,373,445,373,445,,5000,5000,1.0,3021694564,20260901,14,person,s_pos
,per_class,all,micro,bg_mean,-0.08001141933735444,-34.93767137348955,33.87337409263448,441,445,441,445,,5000,5000,1.0,3021694564,20260901,14,person,s_pos
,per_class,all,micro,auc_target_bg,0.6010926342002926,0.5808489802998682,0.6215110640513464,409,445,409,445,,5000,5000,1.0,3021694564,20260901,14,person,s_pos
,per_class,all,micro,auc_target_other,0.541387629885539,0.5150180781592174,0.5675479331172477,343,445,343,445,,5000,5000,1.0,3021694564,20260901,14,person,s_pos
,per_class,all,micro,target_mean,374.60968633597537,281.8603535798928,475.0352312328371,68,85,68,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,s_pos
,per_class,all,micro,other_fg_mean,43.025668822729735,-28.461751085611446,113.16282788280374,60,85,60,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,s_pos
,per_class,all,micro,bg_mean,-60.233852536436494,-118.15013515205199,-7.903797167648377,85,85,85,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,s_pos
,per_class,all,micro,auc_target_bg,0.6940280105031602,0.645666536695059,0.741554799382484,68,85,68,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,s_pos
,per_class,all,micro,auc_target_other,0.6105256942531577,0.5323805161492787,0.684763835375038,44,85,44,85,,5000,5000,1.0,3021694564,20260901,15,pottedplant,s_pos
,per_class,all,micro,target_mean,-444.5353141512482,-517.1020688696308,-371.63275164851774,57,57,57,57,,5000,5000,1.0,3021694564,20260901,16,sheep,s_pos
,per_class,all,micro,other_fg_mean,-188.54202542463202,-449.1411471847101,16.749032362658753,5,57,5,57,,5000,4971,0.9942,3021694564,20260901,16,sheep,s_pos
,per_class,all,micro,bg_mean,-245.90589856371471,-306.8648158647124,-187.73864762090707,57,57,57,57,,5000,5000,1.0,3021694564,20260901,16,sheep,s_pos
,per_class,all,micro,auc_target_bg,0.35378981141907384,0.30542993837788884,0.4040829890628678,57,57,57,57,,5000,5000,1.0,3021694564,20260901,16,sheep,s_pos
,per_class,all,micro,auc_target_other,0.4242907056504963,0.13472551256178525,0.8010012515644556,5,57,5,57,,5000,4971,0.9942,3021694564,20260901,16,sheep,s_pos
,per_class,all,micro,target_mean,202.8975971566897,143.89576543877865,262.5454840625962,88,90,88,90,,5000,5000,1.0,3021694564,20260901,17,sofa,s_pos
,per_class,all,micro,other_fg_mean,78.35967736447617,21.446092434565795,135.0493994571053,63,90,63,90,,5000,5000,1.0,3021694564,20260901,17,sofa,s_pos
,per_class,all,micro,bg_mean,56.769674085953774,4.884503389257023,99.95044694120327,85,90,85,90,,5000,5000,1.0,3021694564,20260901,17,sofa,s_pos
,per_class,all,micro,auc_target_bg,0.6122954286039308,0.5653935729212366,0.6571663974999642,83,90,83,90,,5000,5000,1.0,3021694564,20260901,17,sofa,s_pos
,per_class,all,micro,auc_target_other,0.5469774765720515,0.47103187179613176,0.6197215547328688,61,90,61,90,,5000,5000,1.0,3021694564,20260901,17,sofa,s_pos
,per_class,all,micro,target_mean,-229.8120294084605,-293.1319853629933,-167.37925245063184,84,84,84,84,,5000,5000,1.0,3021694564,20260901,18,train,s_pos
,per_class,all,micro,other_fg_mean,-363.90417411527443,-751.1905415929491,-68.74289853942255,10,84,10,84,,5000,5000,1.0,3021694564,20260901,18,train,s_pos
,per_class,all,micro,bg_mean,-207.73904531668984,-272.41910821661304,-143.53034637984638,83,84,83,84,,5000,5000,1.0,3021694564,20260901,18,train,s_pos
,per_class,all,micro,auc_target_bg,0.44017545937544955,0.4109880136033587,0.4702467807742304,83,84,83,84,,5000,5000,1.0,3021694564,20260901,18,train,s_pos
,per_class,all,micro,auc_target_other,0.475525470894768,0.321106552647274,0.6549173119684863,10,84,10,84,,5000,5000,1.0,3021694564,20260901,18,train,s_pos
,per_class,all,micro,target_mean,700.740298683561,587.3411419400472,817.4628072210787,67,74,67,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_pos
,per_class,all,micro,other_fg_mean,-84.96003211936706,-183.024248222766,5.457120509330429,37,74,37,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_pos
,per_class,all,micro,bg_mean,20.824952206172007,-51.299400394680646,84.07390834585019,73,74,73,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_pos
,per_class,all,micro,auc_target_bg,0.7589026022845479,0.721152626907696,0.7952170541819161,66,74,66,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_pos
,per_class,all,micro,auc_target_other,0.7014703224861167,0.5962455207334008,0.801170303353687,31,74,31,74,,5000,5000,1.0,3021694564,20260901,19,tvmonitor,s_pos
