graph,lambda,region,location,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
B1_spatial,1.0,target,interior,all_positive_classes,exactly_2_labels,macro_class,q25_stability,0.3149255543144236,0.3052145626633551,0.3240121566718855,366,375,615,750,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,all_positive_classes,exactly_2_labels,macro_class,q75_stability,0.5752167015455747,0.5568459082831988,0.5926354307232972,366,375,615,750,20,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,all_positive_classes,3plus_labels,micro,mean_stability,0.4063095822510431,0.3945893348922219,0.4177512101892439,147,147,349,470,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,all_positive_classes,3plus_labels,micro,median_stability,0.3683084143074843,0.35647401236882154,0.37979784450167253,147,147,349,470,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,all_positive_classes,3plus_labels,micro,q25_stability,0.27287050342470154,0.26431752208570986,0.2812304109859032,147,147,349,470,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,all_positive_classes,3plus_labels,micro,q75_stability,0.5092069297271079,0.49217813977820085,0.5258638077899765,147,147,349,470,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,all_positive_classes,3plus_labels,macro_class,mean_stability,0.4015598363705682,0.3804802158212753,0.4223665227965402,147,147,349,470,19,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,all_positive_classes,3plus_labels,macro_class,median_stability,0.35975773871777933,0.33932066412280326,0.3828962121183985,147,147,349,470,19,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,all_positive_classes,3plus_labels,macro_class,q25_stability,0.2676730255654536,0.25155440764841075,0.28539356363109414,147,147,349,470,19,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,all_positive_classes,3plus_labels,macro_class,q75_stability,0.503707167829652,0.4739126740258776,0.5311791960518035,147,147,349,470,19,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.4662301051426275,0.44624598327074017,0.4846026249772833,81,90,81,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.43398869893065206,0.41208806627662853,0.45421468567134987,81,90,81,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.32760741166126583,0.3131140380060046,0.3415827371133491,81,90,81,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.5797614328287266,0.5504087722021758,0.6065193438742326,81,90,81,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.4697312138198784,0.4388710798405632,0.5006928638462051,60,79,60,79,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.449881652990977,0.4184127759972874,0.48401767864004897,60,79,60,79,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.35734874283274015,0.3314509471921182,0.3857896219991098,60,79,60,79,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.5637777012462417,0.522150595323606,0.6059775396334589,60,79,60,79,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.5267167781770044,0.5046876624966323,0.5483046329775036,90,103,90,103,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.5047327042453819,0.481503112558929,0.5276167636019071,90,103,90,103,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.3922354815320836,0.37494846367663326,0.4098088008978848,90,103,90,103,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.6508111965739065,0.6198510057041398,0.6799056004312182,90,103,90,103,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.44369675325625135,0.42159808410032096,0.46382109795754173,62,72,62,72,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.3980982112548044,0.3756962493606485,0.4196473057661024,62,72,62,72,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.30008329793570504,0.2832896897077592,0.3163722178645267,62,72,62,72,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.5506578519219353,0.5188019712189186,0.580328044412567,62,72,62,72,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.42484150229820256,0.3912255850736499,0.4571820683860394,65,96,65,96,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.39356174916028974,0.3617399632738177,0.4251196820397311,65,96,65,96,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.2983559103252796,0.27687356891738174,0.31950224593854964,65,96,65,96,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.528211171925068,0.4813977183886733,0.5735010577404902,65,96,65,96,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.4871138869884855,0.4629659471155482,0.5089619791823775,71,74,71,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.4550889663818017,0.4305726304265951,0.4783866053097881,71,74,71,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.3350090416751697,0.31642349110334905,0.35331236686648076,71,74,71,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.6149535797746248,0.5832522852893066,0.6437602357991354,71,74,71,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.4509028350401427,0.4276175682280612,0.4736628792013686,91,127,91,127,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.4169351591186209,0.3926258774387554,0.44075625137547575,91,127,91,127,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.30540152184747077,0.28718670988707184,0.3238724412965286,91,127,91,127,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.569896348578098,0.5371518976811518,0.6020857778607003,91,127,91,127,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.5086516636150554,0.49082147182517066,0.5251936018355644,118,119,118,119,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.4819339728772135,0.463327880631764,0.49948600028013296,118,119,118,119,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.348148242712526,0.33487971304458075,0.3606560702905247,118,119,118,119,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.6489279282168817,0.6245530043791326,0.6718815378096497,118,119,118,119,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.42889171400058174,0.40723374949575736,0.44910870315010626,94,123,94,123,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.3959289919188682,0.3743629580673254,0.4171651490307207,94,123,94,123,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.2974696546158892,0.2821658670015701,0.3135935602056602,94,123,94,123,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.5286163080166629,0.49775206307961567,0.5571724953343541,94,123,94,123,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.44824774753278673,0.4239313151545842,0.47136605465681675,68,71,68,71,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.41163143252625184,0.38732056291101574,0.4349871464698192,68,71,68,71,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.29587662011823235,0.27873228112208276,0.311924535839184,68,71,68,71,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.5707018060390564,0.5365459131673578,0.6030350933389124,68,71,68,71,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.4563717318335777,0.4386934900969429,0.4735345116462832,72,75,72,75,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.40835180568198365,0.3905623602284347,0.4262528530094825,72,75,72,75,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.3046807239556478,0.29092471888799165,0.3185530223480485,72,75,72,75,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.5835693132960134,0.5568330013153068,0.6103798068436486,72,75,72,75,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.4762058410587878,0.46050498745941554,0.4918519485309682,126,128,126,128,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.4419515619557055,0.4250861386273285,0.45871646906057506,126,128,126,128,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.3182382224393742,0.30599519933398284,0.3309712327882589,126,128,126,128,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.6071771552697534,0.5843483574361485,0.6295978058649682,126,128,126,128,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.5034808961814543,0.4850270990454947,0.5200115877699212,77,79,77,79,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.47164694326264517,0.4509919356622355,0.49021239490187785,77,79,77,79,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.35211857224439647,0.33621678282010053,0.3671295891763533,77,79,77,79,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.6334828878087657,0.6078889842867152,0.6564978816410392,77,79,77,79,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.48401732693926813,0.46601769210829547,0.5005557423487729,72,76,72,76,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.44242497854348684,0.4227729776163998,0.46127322992165054,72,76,72,76,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.32763793314289713,0.31320635513947465,0.34161167818693755,72,76,72,76,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.6155605991888378,0.5907255542613269,0.6387353216747639,72,76,72,76,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.42831961262772217,0.4172130926648823,0.4394267779917556,364,445,364,445,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.3876371712597844,0.3761565948536407,0.39904009743580693,364,445,364,445,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.2866790158582012,0.27756768506002966,0.2959923259545366,364,445,364,445,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.5372565636349903,0.521688339024124,0.5524715474535024,364,445,364,445,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.4625779379224898,0.43105053464652887,0.4930283597751981,53,85,53,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.42140125630880304,0.3894529012229703,0.4516239850106393,53,85,53,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.3228698910196435,0.2976312233718298,0.3480687589958139,53,85,53,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.5772838284314241,0.5323396083159937,0.6207421823307548,53,85,53,85,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.47807068279968834,0.45182562102917945,0.5025284617527812,51,57,51,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.44245897686364605,0.4160579055935765,0.4676238203020766,51,57,51,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.32740312266875715,0.30878666519373654,0.34485556122666333,51,57,51,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.612232746373789,0.5755569766832624,0.6468060486586743,51,57,51,57,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.45196243019680676,0.43731855888315463,0.4661367987623091,85,90,85,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.4079845864983166,0.3917925328034417,0.4234021137966666,85,90,85,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.2945471706197542,0.2817236804405827,0.30670786330388705,85,90,85,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.5814760732300142,0.5599905819746472,0.6022269644460446,85,90,85,90,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.5360004502552282,0.5219238321502676,0.5483604405043054,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.5099744676124482,0.49356665758504753,0.5246389314754023,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.37967671684565996,0.36659530854917,0.39220277395631586,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.6770057248927298,0.6578914823276656,0.6938543962846909,84,84,84,84,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,mean_stability,0.42661355210555046,0.3994984022173128,0.4525924719592855,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,median_stability,0.3870740838235978,0.3601852827961296,0.41377093924363867,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q25_stability,0.283947674472901,0.26454278900690786,0.30336652269135367,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B1_spatial,1.0,target,interior,per_class,all,micro,q75_stability,0.5432113843095122,0.5064356733113528,0.5777524981913649,66,74,66,74,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,background,boundary,all_positive_classes,all,micro,mean_stability,0.5131248773639019,0.5107739726723207,0.515322817278566,1424,1449,2110,2147,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,background,boundary,all_positive_classes,all,micro,median_stability,0.479696672067258,0.47676060130717535,0.4824643820087964,1424,1449,2110,2147,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,background,boundary,all_positive_classes,all,micro,q25_stability,0.3514178274649579,0.3490645103488753,0.35370153635577434,1424,1449,2110,2147,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,background,boundary,all_positive_classes,all,micro,q75_stability,0.6548157882422068,0.651480546111141,0.6579837789943246,1424,1449,2110,2147,,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,background,boundary,all_positive_classes,all,macro_class,mean_stability,0.5146963182480319,0.51228972802599,0.51697616938615,1424,1449,2110,2147,20,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,background,boundary,all_positive_classes,all,macro_class,median_stability,0.48127005266679007,0.4782389214298172,0.48415321619793894,1424,1449,2110,2147,20,5000,5000,1.0,3021694564,20260901
B2_feature,1.0,background,boundary,all_positive_classes,all,macro_class,q25_stability,0.3535492220269363,0.3511328571364741,0.3558897028079975,1424,1449,2110,2147,20,5000,5000,1.0,3021694564,20260901
