graph,lambda,scope,stratum,aggregation,metric,estimate,ci_low,ci_high,num_images,num_images_total,num_rows,num_rows_total,num_classes,bootstrap_repeats,bootstrap_valid_repeats,bootstrap_valid_fraction,bootstrap_seed,bootstrap_base_seed
B1_spatial,0.25,per_class,all,micro,map_spearman,0.9975042100031677,0.9974238849081114,0.9975792349474935,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.25,per_class,all,micro,smoothed_std_over_raw,0.9577647283457328,0.9572139569608978,0.9583215518130196,1449,1449,1449,1449,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.5,all_class_maps,all,micro,fidelity,0.023138040444171577,0.0229248729629114,0.023359613582696587,1449,1449,28980,28980,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.5,all_class_maps,all,micro,relative_l2_change,0.023138040444171577,0.0229248729629114,0.023359613582696587,1449,1449,28980,28980,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.5,all_class_maps,all,micro,map_pearson,0.9960552237192625,0.9960283483045524,0.9960816975845458,1449,1449,28980,28980,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.5,all_class_maps,all,micro,map_spearman,0.9933875166049408,0.9932732033773259,0.9934983821381386,1449,1449,28980,28980,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.5,all_class_maps,all,micro,smoothed_std_over_raw,0.9258483957470985,0.9253629554604007,0.9263251518072487,1449,1449,28980,28980,,5000,5000,1.0,3021694564,20260901
B1_spatial,0.5,all_class_maps,all,macro_class,fidelity,0.023138040444171573,0.0229248729629114,0.023359613582696587,1449,1449,28980,28980,20,5000,5000,1.0,3021694564,20260901
B1_spatial,0.5,all_class_maps,all,macro_class,relative_l2_change,0.023138040444171573,0.0229248729629114,0.023359613582696587,1449,1449,28980,28980,20,5000,5000,1.0,3021694564,20260901
B1_spatial,0.5,all_class_maps,all,macro_class,map_pearson,0.9960552237192626,0.9960283483045524,0.9960816975845459,1449,1449,28980,28980,20,5000,5000,1.0,3021694564,20260901
B1_spatial,0.5,all_class_maps,all,macro_class,map_spearman,0.993387516604941,0.993273203377326,0.9934983821381386,1449,1449,28980,28980,20,5000,5000,1.0,3021694564,20260901
B1_spatial,0.5,all_class_maps,all,macro_class,smoothed_std_over_raw,0.9258483957470987,0.9253629554604007,0.9263251518072487,1449,1449,28980,28980,20,5000,5000,1.0,3021694564,20260901
