section,transform,kind,metric,count,finite_count,mean,std,median,q05,q95,min,max
mct_union_gt_vote_composition,haar_00,haar,background_vote,1449,1449,230.59972394755005,83.85100835490105,240.0,86.0,348.5999999999999,0.0,384.0
mct_union_gt_vote_composition,haar_00,haar,background_vote_fraction_all,1449,1449,0.6005201144467449,0.2183620009242215,0.625,0.22395833333333334,0.9078124999999997,0.0,1.0
mct_union_gt_vote_composition,haar_00,haar,background_patch_count,1449,1449,480.968253968254,193.88399757678647,508.0,135.20000000000002,750.5999999999999,0.0,784.0
mct_union_gt_vote_composition,haar_00,haar,mixed_vote,1449,1449,0.19254658385093168,0.6889416091504255,0.0,0.0,1.0,0.0,7.0
mct_union_gt_vote_composition,haar_00,haar,mixed_vote_fraction_all,1449,1449,0.0005014233954451346,0.001794118773829233,0.0,0.0,0.0026041666666666665,0.0,0.018229166666666668
mct_union_gt_vote_composition,haar_00,haar,mixed_patch_count,1449,1449,0.3636991028295376,0.9494584720046207,0.0,0.0,2.0,0.0,9.0
mct_union_gt_vote_composition,haar_00,haar,void_vote,1449,1449,17.403726708074533,29.96792507103856,7.0,0.0,67.19999999999982,0.0,342.0
mct_union_gt_vote_composition,haar_00,haar,void_vote_fraction_all,1449,1449,0.045322204968944096,0.07804147153916291,0.018229166666666668,0.0,0.17499999999999954,0.0,0.890625
mct_union_gt_vote_composition,haar_00,haar,void_patch_count,1449,1449,26.63975155279503,52.62366355247502,10.0,0.0,110.59999999999991,0.0,668.0
mct_union_gt_vote_composition,haar_00,haar,foreground_vote_fraction_valid,1449,1449,0.37314732870898065,0.2210953792586087,0.3380281690140845,0.06497584541062802,0.7568193154299345,0.0,1.0
mct_union_gt_vote_composition,haar_00,haar,background_vote_fraction_valid,1449,1449,0.6268526712910193,0.2210953792586087,0.6619718309859155,0.24318068457006542,0.9350241545893719,0.0,1.0
mct_union_gt_vote_composition,haar_00,haar,foreground_area_fraction_valid,1449,1449,0.367336505448094,0.24982662467325453,0.32950191570881227,0.027645075031928486,0.8194429123000551,0.0,1.0
mct_union_gt_vote_composition,haar_00,haar,foreground_vote_enrichment,1449,1441,1.2862391486708042,0.8553785701992163,1.0449136774696033,0.7067307692307692,2.733021077283372,0.0,13.179895633067838
mct_union_gt_vote_composition,haar_00,haar,top10_foreground_fraction,1449,1449,0.33530763250080803,0.20043478516919197,0.3037974683544304,0.06329113924050633,0.6962025316455697,0.0,1.0
mct_union_gt_vote_composition,haar_00,haar,top10_background_fraction,1449,1449,0.6169684898358536,0.21068814268895564,0.6455696202531646,0.23291139240506337,0.9113924050632911,0.0,1.0
